% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,669.967881944,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,362.124421296,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,228.690509259,228.690509259,228.690509259,valid
0,0,0,0,0,0,0,0,0,0,0,1076.71480324,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1044.67383102,1044.67383102,0,valid
0,0,0,0,0,0,0,0,0,0,0,931.893402778,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,606.685277778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,774.572453704,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,361.245324074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,719.788275463,0,0,valid
2,3,3,2,2,1.5,1.5,1.5,1.5,1,1,392.847881944,392.847881944,392.847881944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,75.459236111,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,8.7960069445,711.79849537,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,350.801493056,0,0,valid
2,17,0,2,0,8.5,0.0,8.5,0,0,1,259.756412037,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,161.561400463,0,0,valid
3,18,3,3,2,6.0,1.0,6.0,1.5,0,2,123.837384259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,663.709421296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,840.955555555,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,473.672916667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,244.536087963,648.960671296,0,valid
1,13,3,1,1,13.0,3.0,13.0,3.0,0,1,494.980995371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,931.947615741,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,1,2,75.459236111,606.685277778,606.685277778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,482.704050926,0,0,valid
2,22,19,2,1,11.0,9.5,11.0,19.0,0,2,350.801493056,0,0,valid
1,0,5,0,1,0.0,5.0,0,5.0,0,1,516.995856482,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,259.756412037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1076.71480324,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,921.098958333,921.098958333,0,valid
2,2,3,2,2,1.0,1.5,1.0,1.5,0,1,244.536087963,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,562.172384259,562.172384259,562.172384259,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,161.561400463,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,228.690509259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,653.239988426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,979.802546296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1054.68708333,1054.68708333,0,valid
1,6,3,1,1,6.0,3.0,6.0,3.0,0,1,392.847881944,392.847881944,392.847881944,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,75.459236111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,76.4127083332,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
2,28,6,2,1,14.0,3.0,14.0,6.0,0,2,244.536087963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,669.967881944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,350.801493056,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,589.307789352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,931.947615741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,846.77619213,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,658.938032407,658.938032407,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,362.124421296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,258.875393518,936.037407408,0,valid
0,0,0,0,0,0,0,0,0,0,0,784.9965625,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,482.704050926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,663.0121875,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,344.026099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,669.011886574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,972.820231481,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,832.833634259,832.833634259,0,valid
0,0,0,0,0,0,0,0,0,0,0,881.926886574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,741.405081018,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,931.947615741,971.723009259,0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,350.801493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,663.0121875,832.833634259,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,75.459236111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,741.405081018,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,6,2,1,1,6.0,2.0,6.0,2.0,0,1,32.1558912038,32.1558912038,32.1558912038,valid
4,7,8,4,4,1.75,2.0,1.75,2.0,0,3,133.9025,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,697.765590278,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,444.63244213,444.63244213,444.63244213,valid
0,0,0,0,0,0,0,0,0,0,0,971.723009259,971.723009259,0,valid
0,0,0,0,0,0,0,0,0,0,0,832.833634259,832.833634259,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,149.142789352,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,469.339270833,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,209.589340278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,832.833634259,832.833634259,0,valid
1,5,5,1,1,5.0,5.0,5.0,5.0,0,1,244.536087963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,779.997268518,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,979.942592592,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1055.01217593,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,263.723541667,263.723541667,263.723541667,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,606.685277778,606.685277778,606.685277778,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,482.704050926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,784.9965625,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,719.788275463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1128.66435185,0,0,valid
1,3,2,1,1,3.0,2.0,3.0,2.0,0,1,552.009849537,552.009849537,552.009849537,valid
0,0,0,0,0,0,0,0,0,0,0,697.765590278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,663.0121875,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,903.969930556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,719.788275463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,5,8,1,1,5.0,8.0,5.0,8.0,0,1,552.009849537,552.009849537,552.009849537,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,260.261435185,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1044.67383102,1044.67383102,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,3,3,3,3,1.0,1.0,1.0,1.0,0,1,244.536087963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,658.9825,0,0,valid
4,23,9,4,4,5.75,2.25,5.75,2.25,0,3,75.459236111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,840.955555555,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,937.040208333,0,0,valid
1,27,14,1,1,27.0,14.0,27.0,14.0,0,1,552.009849537,552.009849537,552.009849537,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,75.459236111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,942.866168981,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,967.82568287,0,0,valid
2,3,4,1,2,1.5,2.0,3.0,2.0,1,2,133.9025,344.264803241,344.264803241,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,244.536087963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,482.704050926,0,0,valid
2,7,4,2,2,3.5,2.0,3.5,2.0,0,2,32.1505787037,711.79849537,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,412.927962963,412.927962963,412.927962963,valid
2,9,4,2,2,4.5,2.0,4.5,2.0,0,2,14.7374652778,939.169456019,0,valid
4,16,4,4,2,4.0,1.0,4.0,2.0,2,2,228.690509259,228.690509259,228.690509259,valid
0,0,0,0,0,0,0,0,0,0,0,631.775347222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
3,7,0,3,0,2.33333333333,0.0,2.33333333333,0,2,2,167.035891204,167.035891204,167.035891204,valid
2,6,33,2,2,3.0,16.5,3.0,16.5,0,2,127.987199074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,755.98318287,0,0,valid
2,6,4,2,1,3.0,2.0,3.0,4.0,0,1,306.163900463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,840.955555555,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,244.536087963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,209.589340278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1055.01217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,939.169456019,939.169456019,0,valid
0,0,0,0,0,0,0,0,0,0,0,972.820231481,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,482.704050926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,784.9965625,0,0,valid
2,38,12,2,1,19.0,6.0,19.0,12.0,0,2,244.536087963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,903.969930556,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,244.536087963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,344.060219907,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,126.958611111,126.958611111,126.958611111,valid
0,0,0,0,0,0,0,0,0,0,0,719.788275463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1128.66435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,704.764328704,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,767.840254629,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,903.929988426,0,0,valid
2,12,0,2,0,6.0,0.0,6.0,0,1,2,265.817789352,371.190104167,371.190104167,valid
0,0,0,0,0,0,0,0,0,0,0,806.4975,806.4975,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,23,9,5,5,4.6,1.8,4.6,1.8,4,1,130.853043981,130.853043981,130.853043981,valid
0,0,0,0,0,0,0,0,0,0,0,971.723009259,971.723009259,0,valid
0,0,0,0,0,0,0,0,0,0,0,971.723009259,971.723009259,0,valid
0,0,0,0,0,0,0,0,0,0,0,1128.66435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,649.513159722,649.513159722,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,606.108217592,606.108217592,606.108217592,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,209.589340278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,753.828773148,770.863958333,0,valid
2,11,2,2,1,5.5,1.0,5.5,2.0,1,1,130.853043981,130.853043981,130.853043981,bugged
2,3,8,1,1,1.5,4.0,3.0,8.0,0,2,361.245324074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,673.862013889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,964.012233796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,265.817789352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
2,4,4,2,2,2.0,2.0,2.0,2.0,1,2,258.875393518,606.685277778,606.685277778,valid
0,0,0,0,0,0,0,0,0,0,0,832.833634259,832.833634259,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,444.645219907,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,4,2,1,1,4.0,2.0,4.0,2.0,0,1,244.536087963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,741.405081018,770.863958333,0,valid
0,0,0,0,0,0,0,0,0,0,0,653.239988426,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,228.690509259,228.690509259,228.690509259,valid
0,0,0,0,0,0,0,0,0,0,0,811.774189815,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,50.5245601851,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,350.801493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,943.973773148,1044.67383102,0,valid
0,0,0,0,0,0,0,0,0,0,0,1076.71480324,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,444.645219907,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,903.929988426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,832.833634259,832.833634259,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,75.459236111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,965.808148148,0,0,valid
6,20,15,6,6,3.33333333333,2.5,3.33333333333,2.5,2,3,75.459236111,228.690509259,228.690509259,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,943.674143518,943.674143518,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,50.5245601851,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,635.681701389,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,931.223773148,931.223773148,0,bugged
0,0,0,0,0,0,0,0,0,0,0,811.774189815,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1055.01217593,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,263.723541667,263.723541667,263.723541667,valid
0,0,0,0,0,0,0,0,0,0,0,881.926886574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1128.66435185,0,0,valid
1,0,4,0,1,0.0,4.0,0,4.0,0,1,521.884340278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,552.009849537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,209.589340278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,715.97568287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,755.98318287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1055.01217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,761.188240741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,846.77619213,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,665.010405093,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1042.99758102,1042.99758102,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,50.5245601851,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,741.405081018,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,2,309.701666667,0,0,valid
2,17,1,2,1,8.5,0.5,8.5,1.0,0,2,123.837384259,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,840.955555555,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,683.990115741,0,0,valid
2,3,3,2,2,1.5,1.5,1.5,1.5,0,1,244.536087963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,663.0121875,832.833634259,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,258.875393518,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,840.955555555,1044.67383102,0,valid
0,0,0,0,0,0,0,0,0,0,0,663.9359375,663.9359375,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,362.124421296,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,411.788506944,411.788506944,411.788506944,valid
0,0,0,0,0,0,0,0,0,0,0,967.82568287,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,362.124421296,0,0,valid
1,13,1,1,1,13.0,1.0,13.0,1.0,0,1,494.980995371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1054.68708333,1054.68708333,0,valid
0,0,0,0,0,0,0,0,0,0,0,931.893402778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,943.973773148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,967.82568287,967.82568287,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,603.013113426,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,166.868784722,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,663.960023148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,719.788275463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,636.962476852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,732.799247685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,979.802546296,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,482.704050926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,657.199085648,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,75.459236111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,697.765590278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,697.765590278,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,569.459490741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1128.66435185,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,350.801493056,0,0,valid
1,29,0,1,0,29.0,0.0,29.0,0,0,1,130.898645833,0,0,valid
2,31,7,2,1,15.5,3.5,15.5,7.0,0,1,258.875393518,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,761.188240741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,658.938032407,658.938032407,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,350.801493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,668.806076389,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,259.756412037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,669.967881944,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,244.536087963,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,260.271261574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,482.704050926,0,0,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,1,2,133.9025,344.264803241,344.264803241,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,75.459236111,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,50.5245601851,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,259.756412037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1055.53944444,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,244.536087963,771.030787037,0,valid
0,0,0,0,0,0,0,0,0,0,0,1076.71480324,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,482.704050926,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,482.704050926,0,0,valid
1,48,0,1,0,48.0,0.0,48.0,0,0,1,515.951145833,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,75.459236111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,697.765590278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,733.954953704,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,658.9825,0,0,valid
2,7,3,2,1,3.5,1.5,3.5,3.0,0,2,244.536087963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,903.969930556,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,350.801493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,8.7960069445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,653.239988426,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,258.875393518,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,753.987777778,753.987777778,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,350.801493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,260.271261574,0,0,valid
2,1,4,1,2,0.5,2.0,1.0,2.0,0,2,350.801493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,412.927962963,412.927962963,412.927962963,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,244.536087963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,344.026099537,0,0,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,127.987199074,127.987199074,127.987199074,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,764.695451389,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,792.940289352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1076.71480324,1086.03670139,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,371.216712963,883.699652778,0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,127.987199074,127.987199074,127.987199074,valid
0,0,0,0,0,0,0,0,0,0,0,697.765590278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1055.01217593,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,362.124421296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1076.71480324,0,0,valid
1,9,2,1,1,9.0,2.0,9.0,2.0,0,1,350.801493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1043.70070602,0,0,valid
1,5,2,1,1,5.0,2.0,5.0,2.0,0,1,350.801493056,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,606.685277778,606.685277778,606.685277778,valid
2,60,8,2,1,30.0,4.0,30.0,8.0,0,2,350.801493056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1287.42101852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1055.01217593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,58,17,1,1,29.0,8.5,58.0,17.0,0,2,20.1960185184,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,260.261435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,918.956469907,918.956469907,0,valid
0,0,0,0,0,0,0,0,0,0,0,658.9825,0,0,valid
